word,frequency
biệnhộ,1
nhưchị,1
bịchị,1
hềnhúc,1
chỉbuồn,1
mớiđó,1
buồntrở,1
chỉnhsửa,1
sốngười,1
sauthôn,1
đómọc,1
bắtquanh,1
côntrùng,1
ngườiđầy,1
sựkinh,1
quákinh,1
nhậtcô,1
mồngmột,1
chộplấy,1
trănghình,1
thểrun,1
hànhlang,1
sạchvừa,1
cầmđược,1
cáccửa,1
nỡchuyển,1
dướilầu,1
Thanhđi,1
Tịchnói,1
tayngười,1
đườngmà,1
Nhữngquán,1
cặptình,1
nỗichẳng,1
cômà,1
bịnhà,1
bànvới,1
nhưngnghe,1
đứngđợi,1
đếnbàn,1
giáhai,1
theocánh,1
ngườihóa,1
tâmthương,1
thunhỏ,1
vànghơn,1
tườngnhà,1
nhanhmiệng,1
Dạonày,1
chỉlớn,1
điệucủa,1
tincậy,1
Mớiba,1
nhàtắt,1
gacủa,1
phảitắt,1
nhàvới,1
chịnhớ,1
đâynày,1
môilên,1
ghêgớm,1
nàyđây,1
khôngthù,1
khingười,1
kĩlại,1
đổichút,1
Thanhcười,1
tađừng,1
cổuống,1
Thanhdưới,1
lênmấy,1
nhưbàn,1
hơiuống,1
vềkhuôn,1
đìanước,1
lynữa,1
dỗivừa,1
nhócchết,1
bảyvà,1
vậychứ,1
chânbị,1
vừacúi,1
lạingất,1
khoácrồi,1
đóthôi,1
bọnchị,1
phitang,1
hảmột,1
họngđột,1
thanhkỳ,1
Nhữngngọn,1
xôilúc,1
trờihòa,1
theobộ,1
ướtđôi,1
hồnhư,1
rồichẳng,1
lỏivào,1
bétlớp,1
xếphạng,1
contôm,1
đứngnhất,1
TriệuNgôn,1
kèmcặp,1
bịsốc,1
têncủa,1
bêtrễ,1
Thanhđang,1
Longrõ,1
trạngnào,1
gianchơi,1
nhờlần,1
nhaunhỉ,1
bịthay,1
dotrời,1
giantập,1
đứađược,1
vựcsâu,1
đòicông,1
đoánmò,1
đầuchú,1
họngnằm,1
nuốtthì,1
biếttìm,1
dầncô,1
Quanxuất,1
nhậtđầu,1
đềulớn,1
Triệumang,1
cóchú,1
nóilớn,1
đùacủa,1
ngườiđẹp,1
kìhỏi,1
chuyệnthi,1
đềugọi,1
xấuchọc,1
đásang,1
vớiVịnh,1
trongvườn,1
toátlên,1
chêbai,1
tiêngặp,1
giậnvừa,1
tựmàn,1
tròđùa,1
cháugiống,1
thanhtú,1
đúttrong,1
hềnhiệt,1
quaTriệu,1
giáođưa,1
đáptrả,1
mặthọ,1
Cóđiều,1
chúQuan,1
thơthế,1
quábận,1
thànhvấn,1
đãtính,1
nướccòn,1
côlợi,1
cáchnào,1
Thuyếtcũng,1
ởngay,1
Triệucho,1
sẽđồng,1
Thanhmột,1
thứtiếng,1
rằngrất,1
vàbố,1
vàNgôn,1
vàođám,1
kỳdiệu,1
dụngkhuôn,1
MẹLong,1
vẫnvâng,1
nóthường,1
Lúcđó,1
nướcsôi,1
chuyệnngu,1
quađương,1
Từxưng,1
nhưtrở,1
côphát,1
dịchvới,1
Càngnhư,1
đạpcho,1
vàochỗ,1
đãchỗ,1
haibắt,1
đếncả,1
mặtnhư,1
khôngmệt,1
gáitrông,1
trướcđến,1
ướcmơ,1
sửanhư,1
mườimấy,1
thựcbiết,1
mặctừng,1
ởtầng,1
chồngtheo,1
nhớnhững,1
vứtluôn,1
mặtgiảng,1
hếtđược,1
hainăm,1
làngứa,1
thểbay,1
ngườilên,1
côthà,1
muốntin,1
Bìnhthường,1
cáibát,1
đangtỉnh,1
Từkhông,1
ấymất,1
mấynấc,1
lòngthích,1
thaythế,1
Nhưngmà,1
quảngia,1
nóimà,1
làniềm,1
đầymỏi,1
muốnđược,1
tanthành,1
Thuyếtquả,1
lớptám,1
làLong,1
thơvui,1
ảnhhướng,1
loạitiên,1
quenkhông,1
phânloại,1
Nữgặp,1
Thanhliền,1
đóbay,1
ngóngnhìn,1
Mỗilần,1
dảiNgân,1
miệngcười,1
họcduy,1
Lâulâu,1
hưởngnhiều,1
nộigia,1
vợđưa,1
đôigiống,1
đãlập,1
mộtphen,1
vàVịnh,1
đầuchóng,1
đámđông,1
nêntách,1
emlớp,1
cáichẳng,1
nữanhà,1
emgia,1
vớiTriệu,1
câucá,1
nghịchngợm,1
ấylấy,1
cáovới,1
emđược,1
thuluôn,1
tômhùm,1
lênnói,1
trẻokhôi,1
lườmnguýt,1
họctrước,1
tớđó,1
liênlụy,1
đúngchỗ,1
bàyvề,1
vaisát,1
kiêntrì,1
thèmqua,1
cửalớp,1
lênchân,1
huýtsáo,1
Thuyếtđều,1
chỉgiận,1
khuyêncô,1
Thanhmặc,1
nhânnhượng,1
kinhđộng,1
chếtcũng,1
giáocó,1
đánhnhau,1
đứngđây,1
củaTriệu,1
nơithì,1
cổđang,1
Mộtđứa,1
vàolúc,1
lòngbồn,1
tứchắn,1
mắngLong,1
cảđường,1
giúpngười,1
thựckhông,1
cùngquyết,1
ngứangứa,1
thấymới,1
thíchrất,1
cànglên,1
ngủsay,1
cửakính,1
Nhanhlên,1
vàocây,1
phảicậu,1
nhữngngôi,1
biếtmà,1
nhiêntỉnh,1
điềunằm,1
nóicái,1
Thanhcảm,1
Cậucười,1
màtớ,1
nênđánh,1
ngẩnngơ,1
khỉnhư,1
rungđộng,1
giờhết,1
côngchúa,1
tỏaánh,1
mộtquyển,1
tớmuốn,1
Thuyếtchăm,1
mớihiểu,1
thấysự,1
nhonhã,1
trờiđêm,1
đượcngắm,1
câukhen,1
đêmđẹp,1
ởrất,1
mộtngôi,1
MẹTriệu,1
mơmơ,1
nóicảm,1
vớiNgôn,1
vượttường,1
đángbị,1
nợngười,1
giờngờ,1
kỳtiếp,1
cỏđọc,1
thíchcây,1
cáiquái,1
hắtnước,1
nhỏxung,1
chiếndưới,1
ngậpbốn,1
tớphát,1
Từvuốt,1
lênkhoác,1
Thanhlên,1
họchết,1
ưngý,1
vậybỗng,1
đồluôn,1
thuầnnày,1
thờichẳng,1
bọnbạn,1
cònliên,1
chuyệnhai,1
Lụcgào,1
nữagiết,1
emmình,1
sựtrong,1
làmsai,1
Thuyếtchỉ,1
nhấtlớp,1
đẩyVịnh,1
Longxách,1
giậnquá,1
phìphò,1
Nửađêm,1
thấyVịnh,1
tâmbước,1
chosự,1
bọnnó,1
vùlọt,1
Longnhặt,1
đâuluôn,1
làmLong,1
giandài,1
thilên,1
đỡnhau,1
đượcphân,1
tớphải,1
theosau,1
nhiệmvụ,1
hômđó,1
choVịnh,1
Vớilại,1
lạigiúp,1
Khônggiúp,1
Trongsách,1
bòdậy,1
côkể,1
sựphiền,1
thínhgiả,1
lênnét,1
chạymấy,1
tượngra,1
giờkhác,1
chóngbò,1
nhưbáu,1
ôntập,1
gọilần,1
sẽcảm,1
thanhxuân,1
ưutư,1
ômquần,1
Từlấy,1
ởNhật,1
hứnglấy,1
tươngtruyền,1
Longthương,1
luôntỏ,1
Longlại,1
mộthôm,1
Thanhkinh,1
đậytội,1
Quanquay,1
Lụclạnh,1
ấychơi,1
vừathông,1
yêuthích,1
chỉnghĩ,1
lảođảo,1
rabí,1
việcnửa,1
ngàyđều,1
gỡthành,1
hềthấy,1
kỳcục,1
cậunghĩ,1
thíchai,1
nóichung,1
luônbiết,1
trongngày,1
đợicậu,1
tậpcho,1
giữkhoảng,1
nằmluôn,1
sốngthiếu,1
làthầy,1
cứbị,1
chânhoặc,1
chẳnggiống,1
vìngười,1
đámcon,1
lạimắng,1
đứngthẳng,1
Thanhgần,1
bắtQuan,1
bịcảm,1
túinước,1
thươngmà,1
xemQuan,1
biếtchị,1
đôngvà,1
locó,1
nhớnhà,1
chịkhông,1
khôngngủ,1
quáthất,1
vệcô,1
lấybùa,1
haynghịch,1
quầncuối,1
rồimai,1
đổbình,1
mớilặng,1
Quanxem,1
mớidịu,1
vỗvào,1
nhưlà,1
nữasau,1
thểdục,1
sôikhí,1
thêthảm,1
mônthể,1
đaphần,1
họcgọi,1
nâuđen,1
bạntrong,1
trongvăn,1
thànhkhẩn,1
bộcũng,1
đượcthừa,1
rãicủa,1
chungkhông,1
hơinhói,1
mươingàn,1
xeTriệu,1
tứcnhảy,1
Nóitóm,1
nhưngchắc,1
Thuyếtnhảy,1
viênsỏi,1
cứnhìn,1
đẩyvào,1
cùngbước,1
chịuphạt,1
Làcậu,1
tớđâu,1
tớchở,1
nghịphách,1
lạilớp,1
vừađợi,1
nổikhùng,1
nhưNgôn,1
tênlà,1
làtrưởng,1
thudọn,1
tớnữa,1
trungsuy,1
đầuđang,1
cậuthôi,1
chạychậm,1
Tênkia,1
tựngăn,1
sốngsót,1
anhtúc,1
rũchết,1
màít,1
thởphào,1
củamùa,1
nhữngruộng,1
khôngnhanh,1
câukhông,1
tròchơi,1
ấycũng,1
nhữnghạt,1
đếnthu,1
trêncon,1
cònchiến,1
tuyhơi,1
cổngbệnh,1
giờrồi,1
kháctúm,1
muốntrả,1
cháura,1
thảtay,1
ôngta,1
Lụcnữa,1
gặphai,1
nhưnhìn,1
lạnhìn,1
chúcó,1
đạpnhanh,1
đườngcó,1
thitrắc,1
cậuđến,1
cậusao,1
nộhỏi,1
nhìnNgôn,1
vẩycặp,1
ngườitrước,1
chỗngoặt,1
huyênnáo,1
đầuNgôn,1
khôngxấu,1
vuiđược,1
thíchhắn,1
càngphấn,1
đóhiện,1
đócực,1
nhớrất,1
Thanhbị,1
chườngtrong,1
chẳnguổng,1
Thanhlàm,1
tớcũng,1
thứvớ,1
rấtxinh,1
thiđậu,1
chotiến,1
quởtrách,1
từbây,1
bavới,1
thêmđiểm,1
Triẹu,1
Thứhai,1
Từcũng,1
chỉnói,1
ngườiNgôn,1
đếngiờ,1
môinhướn,1
ngồinghiêng,1
đượclợi,1
NgheTriệu,1
manhnhư,1
ýrằng,1
bấtkhả,1
Vĩnhsinh,1
đọcthành,1
nóichính,1
xuyêngần,1
Thanhsay,1
Sựthay,1
phảichúng,1
béhiểu,1
làmmặt,1
vừabuồn,1
khisắp,1
nãyđến,1
màunâu,1
tưởngQuan,1
caogần,1
lờicậu,1
ngườibình,1
nhiễmlạnh,1
làbám,1
họckèm,1
gianriêng,1
bànnhỏ,1
đờianh,1
vìliên,1
chúngmình,1
hếttóc,1
lắmấy,1
cụđược,1
Quanđang,1
cườinhẹ,1
riêngcho,1
Thuyếtquá,1
lênvới,1
trờitối,1
Quankhông,1
muốnhại,1
nhiênmàn,1
canhbuổi,1
tốicả,1
trưahôm,1
cặpcho,1
hềnhhệch,1
chẳngmuốn,1
Quanchăm,1
Quanlạnh,1
nênlạnh,1
chờLong,1
đãchuẩn,1
mặtQuan,1
câutiếng,1
sangtiếng,1
khắptrong,1
phòngkhông,1
nhưngmãi,1
ngoàikhoác,1
táixanh,1
nghiêngđó,1
ChịVịnh,1
kéocậu,1
cócố,1
thểem,1
côhại,1
Longđể,1
Thanhvà,1
lạisợ,1
ngườilớn,1
cókhác,1
timem,1
rằngnhư,1
rấthạnh,1
lạiphải,1
muốncủa,1
vémáy,1
vàotay,1
gáimuốn,1
chịphải,1
erằng,1
khivề,1
hiểulắm,1
vềsự,1
hiểutiếng,1
trêntrời,1
ngườichết,1
nhìntrời,1
biếtngày,1
cóuống,1
quaxem,1
cạnhlinh,1
dướisuối,1
dùtừ,1
vảvới,1
Chúngmình,1
nộichuyện,1
trêntrán,1
Emyêu,1
vàocông,1
cậuvứt,1
muốnbiến,1
câycảnh,1
xươngnhiều,1
DịchPhong,1
lắmrồi,1
vớihàm,1
nhỏQuan,1
hỏixem,1
bẩmsinh,1
tưcủa,1
tiếngngười,1
Trầnsau,1
saikhiến,1
cáulên,1
mỏicười,1
nhàxung,1
hoạchxây,1
thểtừ,1
làlấy,1
lạiđược,1
lúlẫn,1
hứngchịu,1
chốngcự,1
khôngtài,1
bịnguyền,1
Tịchngồi,1
đãyêu,1
Tịchlại,1
mỏngđó,1
Longchăm,1
rượutrắng,1
tỏarồi,1
cũnhư,1
Longđảo,1
làmkhách,1
Tịchmang,1
khảosát,1
hồnước,1
trongthôn,1
tốtnhư,1
mộtnắm,1
nghĩtiêu,1
phánát,1
nướclà,1
quêhương,1
mìnhtương,1
đồnghoa,1
tiểuquản,1
tấmhình,1
hạnhrất,1
kẹpvào,1
aigọi,1
traithần,1
đóngồi,1
luôncười,1
côngtử,1
màbận,1
nhaura,1
nămkhông,1
làmmọi,1
PhongViên,1
vềvăn,1
hệcộng,1
sớmquả,1
vớiQuan,1
vẻnhư,1
đượckết,1
thanhnghe,1
nhầmđấy,1
nhauthường,1
sếpHồ,1
thấyquần,1
nàophải,1
bịgì,1
tôidự,1
rửamặt,1
ởthôn,1
nhaunày,1
xongxuôi,1
chẳngsao,1
quênrằng,1
sựkiện,1
rằngthay,1
sựcũng,1
thựcLong,1
nhângặp,1
épcô,1
đếnviệc,1
thờicơ,1
dàinày,1
nghebác,1
đổichuyên,1
nhẫnlại,1
lúcrảnh,1
đếnHokkaido,1
đườngđến,1
tìmđọc,1
ấyà,1
hềngừng,1
trờisinh,1
khirau,1
Thanhhồi,1
phángười,1
trongcà,1
kêutrời,1
íthạt,1
tuổicủa,1
họcthăm,1
chịđấy,1
phảigiữ,1
địnhngày,1
sựhoang,1
băngtuyết,1
Thanhngoan,1
Triệuqua,1
vàotrường,1
cácbài,1
nhẩmtừ,1
đóđợi,1
Conversation,1
vệsinh,1
tàấy,1
conversation,1
vuốtgọn,1
ngắnngồi,1
baybay,1
Lụckêu,1
căngmọng,1
ngườiliên,1
Thuyếtngồi,1
tráchmóc,1
họctrường,1
nữalà,1
sựchất,1
thirất,1
đểtrắng,1
họcnữa,1
cùnra,1
ôngtrời,1
thoáthiểm,1
họckỳ,1
làkết,1
mộtvực,1
Aingờ,1
bànđứng,1
cóchí,1
muộngì,1
dầuvào,1
đêmtrước,1
cáchđiểm,1
lýchỉ,1
đạolý,1
haixuống,1
phảimất,1
suốtbuổi,1
côngđược,1
tươicủa,1
giannở,1
kéonhau,1
dỗgì,1
Longcũng,1
loanhư,1
Thanhchơi,1
cảnhcủa,1
dàivề,1
thổitới,1
mùicủa,1
lúcTriệu,1
khoảngkhông,1
lănlông,1
tấmthảm,1
mỏngcủa,1
cỡđịnh,1
eoanh,1
lắmhả,1
đừngbị,1
cháuđang,1
nhếchnhác,1
đeothêm,1
Gặpngười,1
chạytheo,1
hỏiLong,1
đượcmời,1
trướcnghe,1
chỉcầu,1
giữahọ,1
việcchuyện,1
chắcrất,1
giữgìn,1
AnhLong,1
muốnnuôi,1
lắmlời,1
hètrước,1
vàbuổi,1
khitan,1
dễgì,1
lýthư,1
thầygiáo,1
thầycô,1
rồivề,1
tựalưng,1
lànữa,1
thiếpđi,1
lúcnắm,1
thưviện,1
đangđến,1
cảcơ,1
đangđập,1
rớtxuống,1
loạch,1
điệngiật,1
mắccỡ,1
tìnhtrường,1
mặtđất,1
giữatên,1
LongSơn,1
Quansánh,1
rờikhách,1
Thuyếtmấy,1
đitìm,1
Quanchạy,1
đùanữa,1
trườngkhông,1
emchưa,1
lạihay,1
Thuyếtvà,1
họccùng,1
quacòn,1
lạicả,1
khôngtiễn,1
pháphách,1
đâucó,1
đứngnúi,1
mặtđã,1
quennhau,1
chịcũng,1
mộttrường,1
làmloạn,1
nóixem,1
tinlên,1
xachiếm,1
vềthôn,1
haicon,1
Trầnnữa,1
dệtnhững,1
Đãlâu,1
trườnglại,1
nhẽolay,1
Mẹđi,1
Quanđầy,1
đãcảnh,1
lạitiết,1
bắtnạt,1
congười,1
connhư,1
thờiđừng,1
hìnhđiện,1
vớicon,1
gốingồi,1
sộtrong,1
nhàbằng,1
lắngnhư,1
lãothối,1
còncầm,1
thốitha,1
vìvợ,1
trongthị,1
tuyệtđường,1
conđược,1
saođêm,1
củaLâm,1
conmột,1
trộmba,1
rấthối,1
conhay,1
Cáiđó,1
khisay,1
cáchđược,1
trầmngâm,1
nhiêulâu,1
đưavề,1
ngườingoài,1
cáimuôi,1
nóiấm,1
sauđừng,1
đờilàm,1
qualoa,1
xutiền,1
thayphiên,1
Longmới,1
Longđi,1
thìđứng,1
Đứngcho,1
Khốnkhiếp,1
chửirủa,1
chạyvề,1
ngheđiện,1
ngônngữ,1
câyđến,1
Ởtrên,1
côdưới,1
dòVịnh,1
giụcVịnh,1
Quannói,1
nhưQuan,1
thànhngười,1
mộtnhà,1
huyếtthống,1
vàisự,1
cớđể,1
mìnhrằng,1
đứngtần,1
mớihỏi,1
ràngkhông,1
ngoắtlại,1
tiệnlợi,1
tinhnữa,1
kiểungười,1
mấyvòng,1
vớitư,1
theoQuan,1
tụchút,1
hỏngrồi,1
nhàtìm,1
vừađuổi,1
dỗdành,1
trakỷ,1
vàothời,1
Longnữa,1
dòngnước,1
lýcủa,1
họclại,1
côtiếp,1
liệuhọc,1
Ởnơi,1
càngmuốn,1
họcxong,1
Thanhkhông,1
Cănhộ,1
củariêng,1
ănnhưng,1
côtin,1
lạivào,1
nhauquách,1
xuốngnền,1
tênTriệu,1
lấyra,1
cụcpin,1
đógiống,1
đómẹ,1
vàmẹ,1
conrồi,1
tựbán,1
chếtvì,1
ôngnhững,1
chúcũng,1
nhưcháu,1
hệcha,1
Thanhnhượng,1
vàngvàng,1
kỷluật,1
ngaysau,1
vànglắc,1
đừngđi,1
đầuliên,1
lấytrong,1
tìmTriệu,1
lớncô,1
Thuyếtđi,1
nghemà,1
cóthù,1
xớitung,1
lêbước,1
nhânchính,1
Thuyếtyêu,1
cóhiếu,1
ralựa,1
thànhtiểu,1
độngcủa,1
gọixe,1
mắtsưng,1
tiêuđang,1
rachút,1
thanhhết,1
rấttồi,1
rằngđó,1
khichị,1
tuầnnày,1
chảyxuống,1
tođùng,1
vàothực,1
hếtđĩa,1
nhauhay,1
nhàngvỗ,1
Cảkhuôn,1
Thanhchưa,1
Sángthứ,1
cổngtrường,1
Đốngsướng,1
cạnhLâm,1
lămtuổi,1
tiếpkhách,1
rấtchặt,1
NhậtBản,1
họctập,1
nhậphọc,1
bacủa,1
cũngvào,1
cứusinh,1
phíabên,1
rằngem,1
Ngàycòn,1
làmông,1
thểsống,1
cùngvào,1
nàydùng,1
thẳngcủa,1
họcđại,1
Californiacủa,1
Thànhtích,1
mỗitiền,1
cóthật,1
đượctrả,1
độngnhắn,1
làcủa,1
Lụcđược,1
chữtừng,1
canhnóng,1
phảiđiện,1
ravậy,1
vừagiấu,1
Thậtkhông,1
gìkhả,1
rồitrả,1
khốnnạn,1
tanữa,1
hạngngười,1
ruộtcủa,1
conrằng,1
chịutin,1
củabệnh,1
khicó,1
đaurát,1
hiếuthuận,1
bađó,1
sựhiếu,1
nỗitỉnh,1
nónglên,1
haylắm,1
nhàmình,1
hốthoảng,1
củagia,1
sốngkhép,1
cútđi,1
mẹquá,1
việcđàng,1
Thuyếttrước,1
đêmđều,1
đoạnđường,1
dỗivới,1
Thanhnghe,1
vừaphẫn,1
nhữngtủi,1
câuxin,1
đừngđể,1
hỏiVịnh,1
ngừnggiải,1
cũngcảnh,1
nhòecủa,1
quákhông,1
suốtđêm,1
anhuống,1
địnhgửi,1
tiêutrong,1
cònnghèo,1
cảngày,1
lạithê,1
thấytim,1
Lụcchắc,1
têcứng,1
hòanhịp,1
kianhiều,1
chịthích,1
ngầnmột,1
Lụcthấy,1
chútsợ,1
chúmuốn,1
nàychạy,1
thẳngxuống,1
thởthật,1
nóitất,1
đợiem,1
cótha,1
Haibên,1
vạtrau,1
nhữngcác,1
lầnđi,1
chạyđến,1
mộttúi,1
Thanhbước,1
vẻotrên,1
lỗchỗ,1
Cháumuốn,1
tìếp,1
cháuxem,1
Ouốc,1
cáitúi,1
đangnôn,1
biếtkết,1
Ngườì,1
hôira,1
Chúkhông,1
còncẩn,1
Chúxem,1
đóquá,1
Cònchưa,1
đêtiện,1
concho,1
lấytóc,1
kinhnày,1
vìông,1
tahay,1
đểnói,1
bađời,1
dõitông,1
tắtthở,1
phảithả,1
Vânđã,1
khôngvững,1
conthú,1
quầnmặc,1
đangkhông,1
mấychốc,1
màcúc,1
cúcáo,1
cáchlách,1
đỏchảy,1
gàothực,1
đẩymạnh,1
thởlại,1
sẽbảo,1
điềucũng,1
bỏLong,1
giantrá,1
chuyệnxảy,1
kịpđứng,1
đangvẫy,1
bênbờ,1
đãvừa,1
ngườiđầu,1
Thuyếtrơi,1
gượngngồi,1
vàngbò,1
nóchưa,1
tiềntôi,1
đórất,1
saomà,1
chếtđược,1
trênđầu,1
xôngvào,1
nóchết,1
chạmmạnh,1
cònnở,1
dạycho,1
quencô,1
lútchạy,1
chắnlà,1
tiamáu,1
sôibên,1
bênđột,1
sôigiáng,1
nhỏgiọng,1
báocáo,1
khônghại,1
ngườiLâm,1
giậnlên,1
nấngtừ,1
hềquan,1
nayvốn,1
ácsống,1
lạirơi,1
khôngngười,1
nênngơ,1
Quanlúc,1
hànhđiều,1
ngườisống,1
ủyban,1
dámtra,1
đếncứu,1
sổkhám,1
chóngkhỏe,1
cứkiên,1
bankiểm,1
haigia,1
bànrượu,1
bứcép,1
chứngcứ,1
đilặp,1
phốK,1
rồibị,1
bờsông,1
mưanhỏ,1
dòngsông,1
cảTriệu,1
hồsơ,1
nhữngkhách,1
ôngnhất,1
Trầncung,1
cảmnặng,1
vimuốn,1
đâycủa,1
làngày,1
nhớrằng,1
anhđến,1
sờsờ,1
bảocô,1
tôilo,1
phảnbội,1
sauTriệu,1
cùnglạnh,1
đócúi,1
cácloài,1
mẫuđơn,1
bénhưng,1
hợpsinh,1
rấtbắt,1
cũngchính,1
nhiêngọi,1
Ngàyhôm,1
TinhHoa,1
rấtxuất,1
anhlần,1
giờquên,1
kếsau,1
kìcục,1
Mãicho,1
tiếngđồng,1
xongcủa,1
nhưngchị,1
vừanhắc,1
đượcrằng,1
làmba,1
đườngtrước,1
trongbuổi,1
điểmtrồng,1
xanhìn,1
đượcsố,1
Từngvạt,1
lầncô,1
bàncô,1
ởtrung,1
đưaLong,1
sóchoa,1
họchí,1
thậtkỹ,1
vàngrồi,1
khóhiểu,1
chiếmdiện,1
oảihương,1
nhúnhững,1
ônđới,1
đongđưa,1
hoavàng,1
cũngngày,1
cứđập,1
sựđồng,1
nởhết,1
thôbạo,1
embiết,1
gieohết,1
Thanhgiơ,1
nởtrả,1
hítvào,1
nổitiếng,1
sinhbệnh,1
chẳngbuồn,1
chẳngthích,1
xétcho,1
đạpcửa,1
lũmuỗi,1
đãxem,1
tớthèm,1
nhưngmỗi,1
lâurồi,1
nàotốt,1
QuanNhã,1
Thanhtrốn,1
vừamong,1
đêmdài,1
dịchvụ,1
cônhận,1
LàQuan,1
mữngrỡ,1
nghenhầm,1
Nhưngmấy,1
đừnglo,1
sauđến,1
sáurồi,1
cònkinh,1
bênđó,1
ranói,1
vềquá,1
tanghỉ,1
lâumà,1
Emphải,1
hơnchúng,1
tuổiđi,1
ngườiquản,1
nghĩsao,1
ngàyvui,1
vàocái,1
ngoàihết,1
nàođặt,1
mặttối,1
gìQuan,1
trậnđánh,1
kĩnhững,1
họcvào,1
cònTriệu,1
khoátkhông,1
cấpba,1
thíchlông,1
bờixả,1
chơiđó,1
sátmột,1
đượcthay,1
nhầmrồi,1
tốnthời,1
vẻthuần,1
sáchtiếng,1
chữkết,1
Giaolưu,1
híhí,1
ghencủa,1
nângcao,1
niềmvui,1
nộchất,1
hơngiữa,1
bảothủ,1
côlúc,1
đốncô,1
dạydỗ,1
giậtđiện,1
thoạingay,1
việcbất,1
quagiật,1
ngườiphía,1
nhạocho,1
ngườixuống,1
khigặp,1
lúctrốn,1
nỗikhổ,1
xuốngít,1
emđọc,1
ghésát,1
ngượngvừa,1
nàymà,1
vàoTriệu,1
củacụm,1
anhbận,1
đichơi,1
Khókhăn,1
buốttừng,1
kiểuđược,1
lấychất,1
đỗithê,1
mớithở,1
đóncậu,1
raruộng,1
tốtđiểm,1
hútnhau,1
hạnhnhư,1
racâu,1
thểquấn,1
làkhách,1
triểnkinh,1
muasắm,1
vàngnày,1
mờiQuan,1
mởcông,1
thấtcho,1
làbắn,1
nỗithắp,1
xọ,1
thaycậu,1
gọitrúng,1
vớisếp,1
nàongờ,1
khăngiấy,1
Tịchmờ,1
chỗkhác,1
rượuuống,1
uốngtiếp,1
emchúc,1
cũngtương,1
tớinhìn,1
chútxót,1
bữaăn,1
Hồmới,1
trưởngQuan,1
cườigật,1
mớilên,1
gậpngười,1
mócmấy,1
saykhướt,1
chịnhư,1
Trầnbiết,1
cạnhxe,1
tếtrắng,1
damàu,1
xoayxoay,1
lạilạnh,1
cáccậu,1
xayxỉn,1
từcửa,1
khôngmà,1
mớitiếp,1
thểchọn,1
biếtgiấu,1
đượcthể,1
Từvì,1
doem,1
khóanhà,1
truồngnằm,1
lẽonhư,1
tiệncho,1
khícòn,1
chobuổi,1
đầuxuất,1
chấnhết,1
đọnglại,1
sựhưng,1
côhai,1
chúthoảng,1
cổtìm,1
Côlấy,1
sổdưới,1
côvậy,1
củađôi,1
đónhào,1
sựchẳng,1
bịmột,1
kệnhững,1
dàngvà,1
lấyvùng,1
lầntìm,1
củathành,1
tínhcủa,1
bịngưng,1
vàibệnh,1
mộtchốc,1
đóquả,1
cáikhuôn,1
nuađi,1
timnhư,1
dùgiữ,1
đâymới,1
lưngmình,1
vàothành,1
cótố,1
điềutốt,1
đọcmột,1
Thanhđều,1
cấtcao,1
hếttoàn,1
đúngchứ,1
tờđó,1
cămhận,1
nỗiniềm,1
Anhvốn,1
khỏicông,1
sẽgửi,1
kiệnđể,1
Bảnsao,1
nhữngviệc,1
hấtmạnh,1
Chỉtrong,1
vàtang,1
nhiêucảm,1
dướiđống,1
dưỡngdưới,1
taycậu,1
miễncưỡng,1
nhàkia,1
đauthương,1
sốviệc,1
thônlàng,1
phảitrụ,1
Hồrất,1
buổichiêu,1
nộithất,1
từnhững,1
maicũng,1
đứngquan,1
vậtnổi,1
Côđang,1
cổngđón,1
tiếptân,1
mộtthư,1
đồnghành,1
ngạcngẩng,1
thưmời,1
vàođược,1
kẻolại,1
nhỏgặp,1
Thanhmắc,1
mộttòa,1
cườinhàn,1
khóangược,1
mócmột,1
gọttrái,1
tờbáo,1
Đốngngười,1
ngaytrong,1
khôngchết,1
còngiơ,1
daogọt,1
muốngây,1
màchẳng,1
biếtmấy,1
lòngem,1
giờnói,1
khuyênrăn,1
đỉnhđiểm,1
trămphương,1
nóibậy,1
vớiviệc,1
tâmthần,1
saucủa,1
hiệnthấy,1
anhvốn,1
ngãlăn,1
đauyếu,1
gămgiắt,1
họmất,1
sắcnhọn,1
nghiđâu,1
gậyđiện,1
taychảy,1
tayTriệu,1
bịcho,1
mũinào,1
chokhiếp,1
aidám,1
Sauchuyện,1
thươngchắc,1
làmnhư,1
nàotiếp,1
kỳtệ,1
ngồinhìn,1
ấychứng,1
ấyqua,1
đãđoạn,1
sẽghét,1
cọngrơm,1
sạnthuê,1
Từbiết,1
soạnsẵn,1
màbấy,1
theoxảy,1
bámvào,1
lùicuối,1
xúcquá,1
lùinữa,1
Lụcquả,1
xộcxệch,1
cáingay,1
màchị,1
ngườithay,1
gâythương,1
baytiễn,1
nhỏcậu,1
nhétvào,1
Trầnkhông,1
Đừngtự,1
vẫyvới,1
rấtnặng,1
đềuluôn,1
mìnhra,1
làmđây,1
cảđấy,1
cònnghi,1
việctiếp,1
sĩQuan,1
nởmột,1
Lâmtổng,1
vàivấn,1
đótay,1
muốnchém,1
Tầngmười,1
Thiênđã,1
ngồimàu,1
rượuvừa,1
làtại,1
cônglắc,1
đếnlàm,1
sờđằng,1
nỗiôm,1
Cứuvới,1
tầngmười,1
tiếcrằng,1
thúccuộc,1
chưanắm,1
aihiểu,1
lẽnhững,1
đừngnhớ,1
trờiđầy,1
